user_id,user_type,signup_date,first_visit_date,last_active_date,institution_or_company,country,traffic_source,device_type,total_sessions,total_pageviews,avg_session_duration_sec,papers_analyzed,reports_downloaded,used_crs_score,used_gap_analysis,used_industry_fit,used_comparison_tool,used_pitch_export,used_due_diligence,used_ip_patent_check,converted_to_paid,plan_purchased,payment_amount_inr,days_to_conversion,payment_date,churned,support_tickets_raised
usr_85a4b530c0,industry,2026-03-02,2026-03-02,2026-03-29,DeepCore AI,Germany,direct,desktop,7,35,297,12,3,,,True,True,False,False,False,False,none,0,,,True,0
usr_d773c9bcaf,researcher,2026-06-06,2026-06-06,2026-06-17,Anna University,India,industry_event,desktop,4,32,230,1,0,True,True,False,False,True,,,False,none,0,,,True,0
usr_d0ea608bf5,researcher,2026-03-27,2026-03-27,2026-05-21,Delhi University,Singapore,google_ads,desktop,8,56,55,1,0,True,True,False,False,False,,,False,none,0,,,True,0
usr_8b236b9087,researcher,2026-02-17,2026-02-17,2026-06-25,IIT Roorkee,India,referral,desktop,10,90,130,3,2,True,True,True,False,True,,,True,researcher_basic,300,11,2026-02-28,False,0
usr_1c3719c3c4,industry,2026-03-28,2026-03-28,2026-06-12,Fusion Dynamics Corp,UAE,google_ads,desktop,1,4,60,13,3,,,True,False,False,False,False,False,none,0,,,False,1
usr_46b12d7f09,researcher,2026-04-10,2026-04-10,2026-07-12,NIT Trichy,India,university_partner,mobile,9,63,105,2,0,True,True,False,False,False,,,True,researcher_basic,300,18,2026-04-28,False,0
usr_649d2572e0,industry,2026-05-08,2026-05-08,2026-06-11,NextGen Pharma,India,linkedin,desktop,16,128,320,12,0,,,True,True,False,True,False,False,none,0,,,False,0
usr_16196a6525,industry,2026-02-10,2026-02-10,2026-04-10,GreenGrid Energy,India,industry_event,desktop,9,45,239,10,1,,,True,False,False,False,True,False,none,0,,,True,1
usr_570df39628,industry,2026-06-04,2026-06-04,2026-07-23,IronClad Defense Systems,Germany,organic_search,mobile,16,144,243,5,2,,,True,True,False,False,True,False,none,0,,,False,2
usr_28819015f2,researcher,2026-03-03,2026-03-03,2026-06-09,VIT Vellore,India,linkedin,desktop,6,18,308,5,3,True,False,False,False,True,,,False,none,0,,,False,0
usr_3c96d3f423,researcher,2026-03-20,2026-03-20,2026-05-29,IIT Roorkee,India,industry_event,mobile,8,72,289,1,0,True,False,False,True,False,,,False,none,0,,,False,0
usr_0e5df0dac0,researcher,2026-05-02,2026-05-02,2026-06-18,IIITD,India,industry_event,desktop,2,8,125,0,0,False,True,False,False,False,,,False,none,0,,,False,0
usr_4904bfb054,researcher,2026-03-09,2026-03-09,2026-03-19,IISc Bangalore,India,email_campaign,mobile,9,45,151,5,4,True,True,True,False,True,,,False,none,0,,,True,2
usr_a6656c637c,researcher,2026-05-26,2026-05-26,2026-06-16,IIT Madras,India,email_campaign,desktop,3,24,105,5,3,True,True,True,False,False,,,False,none,0,,,True,0
usr_67f0aa9cf3,researcher,2026-07-04,2026-07-04,2026-07-07,IIT Hyderabad,Singapore,linkedin,mobile,4,36,142,4,0,True,True,False,False,True,,,False,none,0,,,False,0
usr_7295f99190,researcher,2026-03-24,2026-03-24,2026-07-19,IIT Roorkee,India,direct,desktop,2,10,253,4,0,True,True,False,False,False,,,False,none,0,,,False,1
usr_68dde0b6e4,researcher,2026-04-23,2026-04-23,2026-06-25,NIT Trichy,Germany,email_campaign,desktop,3,12,268,4,4,True,False,False,False,False,,,False,none,0,,,False,1
usr_dd18ce30af,researcher,2026-02-08,2026-02-08,2026-02-26,NIT Trichy,Germany,email_campaign,desktop,2,10,207,3,2,True,True,True,False,True,,,True,researcher_basic,300,3,2026-02-11,False,0
usr_4d88ba20e5,researcher,2026-03-14,2026-03-14,2026-04-15,Jadavpur University,USA,google_ads,mobile,3,9,170,5,2,True,False,True,False,False,,,False,none,0,,,True,0
usr_2e205bcb0f,researcher,2026-01-31,2026-01-31,2026-07-18,IIT Roorkee,UAE,industry_event,tablet,11,88,124,5,5,True,True,True,False,True,,,True,researcher_basic,300,2,2026-02-02,False,0
usr_0958d839e8,researcher,2026-06-01,2026-06-01,2026-07-02,Jadavpur University,India,industry_event,desktop,10,50,223,3,0,True,False,False,False,True,,,False,none,0,,,False,1
usr_06770c7932,researcher,2026-01-30,2026-01-30,2026-03-18,Delhi University,India,word_of_mouth,tablet,1,3,157,4,1,True,True,True,False,False,,,False,none,0,,,False,1
usr_72b5de5cf2,industry,2026-07-17,2026-07-17,2026-07-21,Nova Materials Pvt Ltd,India,direct,desktop,12,120,256,15,5,,,False,True,False,True,True,True,industry_premium,20000,45,2026-08-31,False,0
usr_d5c537bf9b,researcher,2026-06-27,2026-06-27,2026-07-03,IIT Kanpur,Singapore,organic_search,desktop,9,36,226,4,1,True,False,True,True,False,,,False,none,0,,,False,2
usr_aa112f2a7b,researcher,2026-01-28,2026-01-28,2026-02-07,VIT Vellore,India,direct,mobile,7,42,343,4,2,True,False,False,True,False,,,False,none,0,,,True,0
usr_b3cd1c27a0,researcher,2026-04-27,2026-04-27,2026-07-20,IIT Hyderabad,India,direct,mobile,2,6,85,5,1,True,True,False,False,False,,,False,none,0,,,False,0
usr_38e5d6c7b6,industry,2026-03-30,2026-03-30,2026-06-17,MedTech Solutions,India,organic_search,desktop,6,48,279,4,1,,,False,True,True,True,False,False,none,0,,,False,0
usr_4a794f0a4b,researcher,2026-03-05,2026-03-05,2026-05-20,Anna University,India,direct,tablet,16,144,88,3,2,True,True,False,False,False,,,True,researcher_basic,300,18,2026-03-23,False,1
usr_41770efa24,researcher,2026-02-12,2026-02-12,2026-06-06,IIT Bombay,India,google_ads,mobile,1,5,227,4,2,True,True,False,False,True,,,False,none,0,,,False,0
usr_9f521a2311,industry,2026-04-21,2026-04-21,2026-06-02,Lumen Photonics,India,organic_search,desktop,4,16,341,11,2,,,True,False,True,False,False,False,none,0,,,True,3
usr_31706a3960,industry,2026-06-18,2026-06-18,2026-07-11,Skyline Robotics,USA,university_partner,desktop,10,90,239,5,4,,,True,False,False,True,True,True,industry_premium,20000,45,2026-08-02,False,0
usr_0c6369c595,industry,2026-07-02,2026-07-02,2026-07-02,Vertex Manufacturing,India,linkedin,desktop,10,60,233,11,3,,,True,False,False,False,True,False,none,0,,,False,0
usr_d88ff174a3,industry,2026-04-18,2026-04-18,2026-06-21,GreenGrid Energy,India,word_of_mouth,mobile,12,72,383,15,3,,,True,False,False,True,True,False,none,0,,,False,0
usr_df169f7127,researcher,2026-03-21,2026-03-21,2026-05-04,BITS Pilani,India,direct,mobile,6,48,225,2,1,True,True,False,True,False,,,False,none,0,,,True,0
usr_b24af45e22,researcher,2026-01-14,2026-01-14,2026-05-04,IIT Madras,India,linkedin,mobile,5,30,314,4,4,True,True,True,False,True,,,False,none,0,,,True,1
usr_c0adfebb1a,industry,2026-01-23,2026-01-23,2026-07-04,Lumen Photonics,USA,industry_event,desktop,10,60,191,4,3,,,True,True,False,False,True,True,industry_standard,15000,56,2026-03-20,False,1
usr_eb967d0298,industry,2026-07-05,2026-07-05,2026-07-18,TerraSoil Agritech,India,referral,desktop,12,84,322,3,0,,,True,False,False,False,False,False,none,0,,,False,0
usr_fb874b0110,researcher,2026-07-18,2026-07-18,2026-07-22,IIITD,Germany,direct,mobile,6,30,237,1,1,True,False,False,False,False,,,False,none,0,,,False,0
usr_ef4c6ed20e,researcher,2026-03-20,2026-03-20,2026-06-24,Jadavpur University,India,referral,desktop,9,54,134,1,0,True,False,False,False,False,,,False,none,0,,,False,0
usr_4c79c1e2c2,researcher,2026-05-21,2026-05-21,2026-05-26,Delhi University,India,google_ads,desktop,10,80,119,0,0,False,True,True,False,True,,,False,none,0,,,False,0
usr_03b62dd6da,researcher,2026-02-18,2026-02-18,2026-07-03,IIT Bombay,India,email_campaign,desktop,6,24,306,4,3,True,True,False,False,False,,,False,none,0,,,False,0
usr_ed549fb479,researcher,2026-01-30,2026-01-30,2026-02-14,IIT Roorkee,India,referral,mobile,2,12,200,5,5,True,True,False,True,False,,,False,none,0,,,False,0
usr_b625981052,researcher,2026-06-17,2026-06-17,2026-06-27,IIT Kanpur,Germany,direct,desktop,12,60,176,1,1,True,True,True,True,False,,,False,none,0,,,False,1
usr_31e0dc312b,researcher,2026-03-01,2026-03-01,2026-04-04,IIT Kanpur,India,word_of_mouth,desktop,7,21,197,3,0,True,True,True,False,False,,,False,none,0,,,False,0
usr_d415521590,researcher,2026-06-21,2026-06-21,2026-06-21,IIT Kanpur,USA,industry_event,desktop,9,27,276,5,3,True,True,True,False,False,,,False,none,0,,,True,0
usr_a280b3a125,industry,2026-01-10,2026-01-10,2026-06-19,GreenGrid Energy,USA,university_partner,desktop,10,70,459,6,1,,,True,True,False,True,False,False,none,0,,,False,0
usr_2acff69831,industry,2026-03-18,2026-03-18,2026-07-02,TerraSoil Agritech,USA,referral,mobile,4,16,478,10,1,,,True,True,True,False,False,True,industry_premium,20000,50,2026-05-07,False,0
usr_c10cfa96e3,researcher,2026-07-16,2026-07-16,2026-07-20,Anna University,Singapore,referral,mobile,6,48,83,0,0,False,True,False,True,False,,,False,none,0,,,False,0
usr_28fb7a4cb0,industry,2026-02-21,2026-02-21,2026-04-13,Prime Biotech,India,industry_event,mobile,7,56,389,10,2,,,True,False,False,True,False,True,industry_premium,20000,25,2026-03-18,False,1
usr_7dc481e752,researcher,2026-02-18,2026-02-18,2026-05-03,IISc Bangalore,India,word_of_mouth,mobile,3,27,181,2,1,True,True,False,False,True,,,False,none,0,,,True,0
usr_5e83f9dbc0,industry,2026-05-31,2026-05-31,2026-07-24,Fusion Dynamics Corp,Singapore,linkedin,desktop,9,63,365,9,1,,,True,False,False,False,False,False,none,0,,,False,0
usr_8a6c3f516b,researcher,2026-03-26,2026-03-26,2026-06-09,IIT Roorkee,India,direct,mobile,3,15,149,5,5,True,True,True,False,False,,,False,none,0,,,False,0
usr_5eab9a6650,researcher,2026-04-28,2026-04-28,2026-05-21,IIT Bombay,Germany,industry_event,desktop,5,35,107,3,1,True,False,True,True,True,,,False,none,0,,,True,0
usr_08331c38d1,researcher,2026-01-21,2026-01-21,2026-04-07,IIT Hyderabad,India,google_ads,desktop,1,7,58,2,0,True,True,False,False,False,,,False,none,0,,,True,0
usr_d1c2f541a5,researcher,2026-02-23,2026-02-23,2026-07-03,NIT Trichy,India,organic_search,mobile,13,104,35,3,1,True,False,True,True,False,,,False,none,0,,,False,0
usr_30d7697b15,researcher,2026-04-01,2026-04-01,2026-04-24,IIT Delhi,Germany,word_of_mouth,tablet,1,9,107,1,0,True,False,True,False,False,,,False,none,0,,,False,0
usr_dc63013187,researcher,2026-04-01,2026-04-01,2026-06-18,VIT Vellore,India,university_partner,mobile,1,6,183,1,0,True,True,False,False,False,,,True,researcher_basic,300,21,2026-04-22,False,2
usr_b2999575ac,industry,2026-02-11,2026-02-11,2026-07-04,Helios Renewables,Singapore,email_campaign,desktop,10,50,274,2,0,,,True,True,False,False,False,False,none,0,,,False,0
usr_227cbeaf56,researcher,2026-04-01,2026-04-01,2026-04-24,Anna University,India,email_campaign,desktop,4,12,363,4,0,True,True,False,False,False,,,False,none,0,,,True,2
usr_599f760706,industry,2026-05-20,2026-05-20,2026-07-03,Prime Biotech,India,linkedin,mobile,7,49,60,14,4,,,True,True,False,True,False,False,none,0,,,False,0
usr_6a430adc40,industry,2026-04-23,2026-04-23,2026-06-22,AgroFuture Labs,India,direct,desktop,11,44,238,12,0,,,True,True,False,True,True,False,none,0,,,False,1
usr_a17fac0ed0,researcher,2026-07-04,2026-07-04,2026-07-05,IIT Hyderabad,Germany,university_partner,desktop,2,8,215,0,0,False,True,True,False,True,,,False,none,0,,,False,0
usr_f473bc091f,industry,2026-06-02,2026-06-02,2026-06-14,TerraSoil Agritech,USA,google_ads,desktop,1,6,396,3,2,,,True,True,False,True,True,False,none,0,,,False,2
usr_2fca03f251,researcher,2026-04-08,2026-04-08,2026-06-01,VIT Vellore,Germany,email_campaign,mobile,4,12,285,2,2,True,True,False,False,False,,,False,none,0,,,False,0
usr_932c652a06,researcher,2026-01-28,2026-01-28,2026-04-15,Jadavpur University,India,word_of_mouth,desktop,9,63,154,5,1,True,False,True,False,False,,,False,none,0,,,False,2
usr_cfa2a96ac3,researcher,2026-03-05,2026-03-05,2026-06-12,IIT Bombay,India,referral,desktop,6,48,215,3,2,True,False,False,False,False,,,False,none,0,,,False,0
usr_effa6b398d,researcher,2026-06-16,2026-06-16,2026-06-17,Jadavpur University,UAE,linkedin,mobile,6,24,197,3,2,True,True,True,False,False,,,False,none,0,,,False,0
usr_4a9a6cac68,researcher,2026-05-08,2026-05-08,2026-06-21,IIT Roorkee,India,email_campaign,desktop,6,48,76,5,3,True,True,True,False,True,,,True,researcher_basic,300,18,2026-05-26,False,1
usr_afc6e67f5c,researcher,2026-04-16,2026-04-16,2026-05-28,BITS Pilani,India,industry_event,mobile,1,3,132,5,2,True,False,True,True,False,,,False,none,0,,,True,0
usr_94a8d10d85,industry,2026-05-12,2026-05-12,2026-06-21,IronClad Defense Systems,India,linkedin,desktop,6,72,319,11,4,,,True,True,False,False,False,False,none,0,,,False,0
usr_93ac6bd91a,researcher,2026-05-13,2026-05-13,2026-06-23,BITS Pilani,India,word_of_mouth,desktop,11,66,187,2,1,True,True,False,True,False,,,False,none,0,,,False,0
usr_4636eaa01b,industry,2026-02-09,2026-02-09,2026-07-17,NextGen Pharma,India,university_partner,desktop,1,10,212,4,1,,,True,False,False,False,False,False,none,0,,,False,0
usr_8586290639,researcher,2026-03-24,2026-03-24,2026-07-15,Jadavpur University,UAE,email_campaign,desktop,1,8,240,2,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_39e5785bd1,researcher,2026-07-22,2026-07-22,2026-07-23,IIT Bombay,India,university_partner,mobile,10,40,116,3,0,True,True,True,True,True,,,False,none,0,,,False,2
usr_7553cbd40f,researcher,2026-05-24,2026-05-24,2026-06-23,IIT Madras,Germany,organic_search,desktop,10,40,273,5,2,True,True,False,True,True,,,False,none,0,,,False,0
usr_5488097616,industry,2026-06-23,2026-06-23,2026-07-22,Vertex Manufacturing,India,university_partner,mobile,3,36,231,2,1,,,True,False,False,False,True,False,none,0,,,False,0
usr_385111f394,researcher,2026-03-19,2026-03-19,2026-06-15,BITS Pilani,India,referral,mobile,1,7,118,1,0,True,True,True,False,False,,,False,none,0,,,False,0
usr_c181a2ad8e,researcher,2026-07-11,2026-07-11,2026-07-21,IIT Bombay,India,organic_search,desktop,1,5,161,0,0,False,True,True,True,False,,,False,none,0,,,False,1
usr_25df2fe1a5,researcher,2026-03-17,2026-03-17,2026-05-05,IISc Bangalore,India,university_partner,desktop,1,6,97,2,1,True,True,True,False,True,,,False,none,0,,,True,0
usr_bcf0d9ab15,researcher,2026-04-23,2026-04-23,2026-05-09,IIT Kanpur,India,industry_event,desktop,6,30,309,3,3,True,True,False,False,False,,,False,none,0,,,True,0
usr_e0192cc36d,industry,2026-05-05,2026-05-05,2026-06-25,Helios Renewables,India,university_partner,desktop,18,108,282,14,3,,,False,True,False,True,False,False,none,0,,,False,0
usr_d54b270480,industry,2026-06-27,2026-06-27,2026-07-21,GreenGrid Energy,India,email_campaign,desktop,2,14,434,13,3,,,True,True,False,True,True,False,none,0,,,False,1
usr_d50f20f0b2,researcher,2026-06-22,2026-06-22,2026-06-24,Delhi University,India,word_of_mouth,desktop,8,72,73,5,3,True,True,False,False,True,,,False,none,0,,,False,0
usr_860961a40e,researcher,2026-07-23,2026-07-23,2026-07-24,IIT Hyderabad,UAE,industry_event,desktop,8,72,285,2,1,True,True,False,False,True,,,False,none,0,,,False,2
usr_d405b85553,researcher,2026-05-15,2026-05-15,2026-06-05,IISc Bangalore,UAE,google_ads,desktop,3,18,232,3,0,True,False,True,False,False,,,False,none,0,,,True,0
usr_7b517d2b9f,industry,2026-04-16,2026-04-16,2026-06-19,IronClad Defense Systems,India,university_partner,mobile,10,50,60,5,1,,,True,True,False,False,False,False,none,0,,,False,3
usr_9ec405f7d2,industry,2026-01-04,2026-01-04,2026-06-21,TerraSoil Agritech,India,linkedin,desktop,24,240,280,10,3,,,True,False,True,True,False,False,none,0,,,False,0
usr_b120741d7e,researcher,2026-02-02,2026-02-02,2026-06-27,IIT Kanpur,India,linkedin,desktop,5,30,222,5,1,True,True,True,False,False,,,False,none,0,,,False,0
usr_f4b502932b,researcher,2026-05-08,2026-05-08,2026-05-21,IISc Bangalore,India,industry_event,desktop,3,12,115,4,2,True,True,False,False,True,,,False,none,0,,,True,0
usr_c5483c7aeb,researcher,2026-03-12,2026-03-12,2026-07-24,NIT Trichy,India,referral,desktop,1,7,158,5,5,True,True,False,False,True,,,False,none,0,,,False,2
usr_5ea7bf25b7,researcher,2026-02-08,2026-02-08,2026-02-10,IIITD,India,referral,desktop,4,36,202,5,0,True,True,True,False,False,,,False,none,0,,,False,0
usr_5fabe553b9,researcher,2026-01-31,2026-01-31,2026-05-09,VIT Vellore,India,word_of_mouth,desktop,5,45,208,4,1,True,False,True,False,False,,,False,none,0,,,False,2
usr_954598d457,researcher,2026-06-11,2026-06-11,2026-06-14,Delhi University,India,google_ads,desktop,7,28,223,3,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_41b226a487,industry,2026-06-17,2026-06-17,2026-07-24,Fusion Dynamics Corp,Germany,google_ads,desktop,1,6,359,12,3,,,True,False,False,True,False,False,none,0,,,False,2
usr_88bfee981d,industry,2026-07-04,2026-07-04,2026-07-16,IronClad Defense Systems,India,referral,desktop,16,112,307,4,2,,,True,True,True,True,False,False,none,0,,,False,2
usr_78fb162468,industry,2026-02-27,2026-02-27,2026-03-01,Helios Renewables,USA,referral,desktop,1,10,520,11,3,,,False,False,False,True,False,True,industry_premium,20000,51,2026-04-19,False,2
usr_e04f9ffe3f,researcher,2026-03-29,2026-03-29,2026-07-12,Anna University,India,linkedin,mobile,3,9,171,1,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_0141468db7,researcher,2026-03-24,2026-03-24,2026-05-01,IIT Roorkee,Singapore,industry_event,mobile,10,60,170,4,4,True,True,False,False,False,,,False,none,0,,,False,0
usr_383b032c6a,researcher,2026-05-04,2026-05-04,2026-06-18,IISc Bangalore,India,organic_search,mobile,8,72,20,1,1,True,True,True,False,False,,,False,none,0,,,True,0
usr_c53a90c90d,industry,2026-06-11,2026-06-11,2026-07-09,DeepCore AI,India,google_ads,desktop,21,168,106,7,3,,,True,True,False,False,False,True,industry_standard,15000,58,2026-08-08,False,0
usr_fcdc5b3b94,industry,2026-01-09,2026-01-09,2026-03-22,Lumen Photonics,USA,organic_search,desktop,1,5,449,9,0,,,True,False,True,False,True,False,none,0,,,True,0
usr_6067efd429,researcher,2026-05-09,2026-05-09,2026-07-09,IIT Madras,UAE,university_partner,mobile,4,24,133,1,1,True,True,True,True,False,,,False,none,0,,,False,0
usr_c970ac187d,industry,2026-07-20,2026-07-20,2026-07-21,Lumen Photonics,India,referral,desktop,7,77,343,9,0,,,True,False,True,False,False,False,none,0,,,False,0
usr_ef9676f254,researcher,2026-03-22,2026-03-22,2026-03-29,Delhi University,India,organic_search,desktop,3,27,198,5,3,True,False,True,False,True,,,False,none,0,,,True,0
usr_11f835a93f,researcher,2026-01-20,2026-01-20,2026-04-12,Delhi University,India,linkedin,tablet,4,28,243,5,3,True,True,True,True,False,,,True,researcher_basic,300,16,2026-02-05,False,0
usr_838e607003,researcher,2026-04-10,2026-04-10,2026-05-30,VIT Vellore,India,word_of_mouth,mobile,3,27,380,4,0,True,True,False,False,False,,,False,none,0,,,True,1
usr_22d631636a,researcher,2026-07-21,2026-07-21,2026-07-24,IIT Hyderabad,India,industry_event,mobile,5,15,158,4,1,True,False,True,False,True,,,False,none,0,,,False,0
usr_8229ed61b0,researcher,2026-07-13,2026-07-13,2026-07-25,IIT Madras,Germany,university_partner,desktop,5,40,91,3,0,True,True,True,True,False,,,False,none,0,,,False,0
usr_b173a05f83,researcher,2026-03-09,2026-03-09,2026-04-30,IIT Roorkee,India,google_ads,mobile,5,15,107,1,0,True,False,False,False,False,,,False,none,0,,,False,0
usr_5f2766393a,researcher,2026-01-21,2026-01-21,2026-04-19,IIT Madras,India,email_campaign,mobile,8,24,217,1,1,True,False,False,False,False,,,False,none,0,,,True,0
usr_41f158b388,researcher,2026-02-17,2026-02-17,2026-05-18,IIT Kanpur,India,google_ads,mobile,5,45,108,3,2,True,False,True,False,False,,,False,none,0,,,False,0
usr_336960fe13,researcher,2026-05-15,2026-05-15,2026-06-16,IIT Hyderabad,Singapore,industry_event,desktop,8,64,202,3,2,True,True,False,True,False,,,False,none,0,,,True,0
usr_0b8dec709a,researcher,2026-05-06,2026-05-06,2026-06-09,IIITD,India,google_ads,mobile,1,7,328,4,2,True,False,False,False,True,,,False,none,0,,,True,1
usr_76f59aa632,researcher,2026-03-29,2026-03-29,2026-07-04,Independent Researcher,India,referral,desktop,11,99,215,4,1,True,True,False,False,True,,,False,none,0,,,False,1
usr_3b5d7db56a,researcher,2026-03-23,2026-03-23,2026-04-30,IIT Hyderabad,India,google_ads,mobile,5,25,308,0,0,False,False,False,False,False,,,False,none,0,,,True,0
usr_6f2ca4f27c,researcher,2026-03-24,2026-03-24,2026-05-01,IIT Hyderabad,Singapore,google_ads,mobile,1,7,81,0,0,False,False,True,False,False,,,False,none,0,,,False,0
usr_1868cd0ecc,researcher,2026-06-02,2026-06-02,2026-07-23,IIT Delhi,India,word_of_mouth,desktop,7,49,269,1,1,True,True,False,False,False,,,False,none,0,,,False,0
usr_f7fa260e28,researcher,2026-05-30,2026-05-30,2026-07-12,IIT Madras,India,google_ads,tablet,1,9,254,4,1,True,False,True,True,True,,,True,researcher_basic,300,2,2026-06-01,False,0
usr_fdce7a621c,researcher,2026-01-09,2026-01-09,2026-06-12,Independent Researcher,UAE,direct,mobile,5,40,152,2,2,True,True,True,False,False,,,False,none,0,,,True,0
usr_0b385ea80b,researcher,2026-06-18,2026-06-18,2026-06-28,IIT Hyderabad,India,organic_search,desktop,2,14,160,2,2,True,True,False,False,False,,,False,none,0,,,False,0
usr_55659ed0b5,researcher,2026-03-20,2026-03-20,2026-06-24,IIT Delhi,India,organic_search,mobile,9,54,132,0,0,False,False,True,True,False,,,False,none,0,,,False,1
usr_412a148da1,researcher,2026-03-12,2026-03-12,2026-04-03,Anna University,India,organic_search,mobile,1,7,139,2,2,True,False,True,False,False,,,False,none,0,,,True,0
usr_4b5f46ca6a,researcher,2026-05-15,2026-05-15,2026-07-10,IIT Bombay,India,organic_search,mobile,9,54,177,2,0,True,True,False,False,False,,,False,none,0,,,False,0
usr_30f3bbe1a4,researcher,2026-05-28,2026-05-28,2026-06-28,Anna University,Singapore,google_ads,desktop,14,70,160,5,0,True,False,True,False,False,,,False,none,0,,,False,0
usr_f3c7b5b2b4,researcher,2026-07-02,2026-07-02,2026-07-05,IISc Bangalore,Singapore,university_partner,desktop,5,45,205,3,0,True,True,True,True,False,,,False,none,0,,,False,0
usr_1594c0b78a,industry,2026-01-29,2026-01-29,2026-04-27,IronClad Defense Systems,India,direct,mobile,6,30,257,6,0,,,True,True,False,True,False,False,none,0,,,True,1
usr_7af5cfb69d,researcher,2026-07-09,2026-07-09,2026-07-15,Anna University,India,organic_search,mobile,8,48,277,1,0,True,True,True,False,False,,,False,none,0,,,False,0
usr_0baaf15935,researcher,2026-04-08,2026-04-08,2026-07-05,BITS Pilani,Germany,referral,mobile,1,4,181,3,1,True,True,True,True,False,,,False,none,0,,,False,0
usr_b4ba953536,researcher,2026-06-13,2026-06-13,2026-06-16,IISc Bangalore,India,referral,mobile,1,3,254,4,3,True,True,False,False,True,,,False,none,0,,,False,1
usr_e1ec1896b7,industry,2026-07-19,2026-07-19,2026-07-21,Nova Materials Pvt Ltd,UAE,industry_event,desktop,17,170,484,13,1,,,True,False,True,True,False,False,none,0,,,False,1
usr_c6baeb26bc,researcher,2026-07-18,2026-07-18,2026-07-25,IIITD,India,referral,desktop,1,9,140,2,1,True,True,False,True,False,,,False,none,0,,,False,1
usr_27c15f9978,industry,2026-02-13,2026-02-13,2026-05-23,AgroFuture Labs,India,referral,desktop,4,48,463,12,4,,,True,False,False,False,True,False,none,0,,,False,1
usr_4e2ba8bc7b,researcher,2026-05-21,2026-05-21,2026-05-27,Anna University,India,industry_event,desktop,13,39,179,0,0,False,False,True,False,False,,,False,none,0,,,True,0
usr_40ffc10a18,industry,2026-07-16,2026-07-16,2026-07-23,DeepCore AI,Singapore,word_of_mouth,desktop,7,42,93,14,5,,,True,True,False,True,True,True,industry_standard,15000,47,2026-09-01,False,0
usr_e450123ff8,researcher,2026-04-30,2026-04-30,2026-05-08,IIT Kanpur,India,linkedin,mobile,1,6,104,1,1,True,False,True,False,False,,,False,none,0,,,True,0
usr_ab324dcbee,researcher,2026-06-29,2026-06-29,2026-07-10,IIT Bombay,UAE,industry_event,mobile,11,55,277,1,1,True,True,False,False,False,,,True,researcher_basic,300,8,2026-07-07,False,1
usr_e4011d4bf8,researcher,2026-05-20,2026-05-20,2026-07-07,IIITD,India,email_campaign,desktop,2,12,267,5,1,True,True,True,True,True,,,True,researcher_basic,300,9,2026-05-29,False,0
usr_89242b6583,industry,2026-06-26,2026-06-26,2026-07-05,NextGen Pharma,UAE,organic_search,mobile,2,14,224,15,5,,,True,False,False,False,True,False,none,0,,,False,1
usr_c7d3c15e33,researcher,2026-06-29,2026-06-29,2026-07-14,IIT Hyderabad,India,industry_event,mobile,7,28,200,2,0,True,True,False,True,False,,,False,none,0,,,False,0
usr_d2361409ab,researcher,2026-02-14,2026-02-14,2026-04-15,Delhi University,UAE,google_ads,desktop,8,24,279,4,3,True,True,True,False,True,,,False,none,0,,,True,0
usr_eba45f41ba,industry,2026-05-19,2026-05-19,2026-07-12,Prime Biotech,India,linkedin,mobile,10,90,356,3,2,,,True,True,False,True,False,False,none,0,,,False,0
usr_d042202871,researcher,2026-02-13,2026-02-13,2026-07-25,Anna University,UAE,university_partner,desktop,1,4,62,4,2,True,True,False,False,True,,,False,none,0,,,False,0
usr_5b22b83db3,researcher,2026-06-08,2026-06-08,2026-07-06,IIT Bombay,USA,word_of_mouth,mobile,5,40,77,1,0,True,True,False,False,False,,,False,none,0,,,False,1
usr_fac7bb2da2,industry,2026-01-01,2026-01-01,2026-06-12,DeepCore AI,India,direct,desktop,1,12,468,7,0,,,False,True,False,False,False,False,none,0,,,False,0
usr_4caf03eded,researcher,2026-06-19,2026-06-19,2026-06-24,IIT Roorkee,Germany,industry_event,desktop,10,60,130,3,3,True,True,True,True,False,,,True,researcher_basic,300,4,2026-06-23,False,0
usr_4e8c70e97b,researcher,2026-02-13,2026-02-13,2026-05-26,IIT Hyderabad,Singapore,word_of_mouth,desktop,3,9,210,0,0,False,True,False,True,False,,,False,none,0,,,False,0
usr_cc77dde10d,researcher,2026-04-08,2026-04-08,2026-07-02,Anna University,Singapore,google_ads,desktop,10,30,167,1,1,True,False,True,True,False,,,True,researcher_basic,300,5,2026-04-13,False,0
usr_a349f2ec06,researcher,2026-04-23,2026-04-23,2026-05-30,IIT Delhi,India,linkedin,mobile,1,4,178,3,0,True,False,True,True,False,,,False,none,0,,,True,0
usr_0efc5b0c54,researcher,2026-07-08,2026-07-08,2026-07-09,NIT Trichy,India,google_ads,mobile,3,9,184,0,0,False,True,True,True,False,,,True,researcher_basic,300,4,2026-07-12,False,0
usr_025941d66b,researcher,2026-05-15,2026-05-15,2026-07-09,Independent Researcher,India,industry_event,desktop,3,12,83,2,2,True,True,False,True,False,,,True,researcher_basic,300,11,2026-05-26,False,0
usr_c560c0d504,researcher,2026-04-24,2026-04-24,2026-06-01,NIT Trichy,India,word_of_mouth,desktop,4,32,156,4,1,True,True,False,False,False,,,False,none,0,,,False,0
